x_value, y_value, bmaj_value, bmin_value,pa_value, longitude, latidude, flux_value, flux_error, peak_value, peak_error
2.739575133974677 , -0.7662604912417257 , 0.17050157651831083 , 0.07705123352521964 , 149.60464136309497 , 0.01010279468258229 , 0.014980880296085328 , 0.0008350352050049804 , 0.00020058449545019163 , 0.0001252920897140674 , 2.6321052759467958e-05
2.7395763063273137 , -0.7662611849851059 , 0.08014337238980702 , 0.045793925650158857 , 101.23491330904294 , 0.00829461488382435 , 0.0035824852200056546 , 0.00021599882517940087 , 6.454082898552922e-05 , 0.00011601195440846078 , 2.3591213970434925e-05
2.7395678782110906 , -0.7662546755194911 , 0.08720821855561837 , 0.03792599298605804 , 138.45616318354865 , 0.007508744564326742 , 0.008369953017837313 , 0.0002235451039201208 , 7.526776687111537e-05 , 0.0001332286565333145 , 2.872618492089711e-05
2.7395287893984808 , -0.7662672124509198 , 0.3539511786093276 , 0.25597334331277516 , 142.74619201135877 , 0.025555881167075915 , 0.027885611895907447 , 0.0023935422220325592 , 0.0004974594708643926 , 5.2075069335567194e-05 , 1.0594894395147564e-05
2.7395374554229246 , -0.7662701208223837 , 0.0864958663419102 , 0.056954191954189846 , 12.727678136175786 , 0.002886371551160234 , 0.005146784527175815 , 0.0004981503429233447 , 8.508750248015387e-05 , 0.00019932705460098382 , 2.5211917855700535e-05
2.739525641950221 , -0.7662704117385583 , 0.17009829983792293 , 0.10821654589852624 , 120.79841763262517 , 0.010754253862435566 , 0.008462375876710204 , 0.0010070667609242113 , 0.0001738169958094892 , 0.00010784288324480686 , 1.6886175081886933e-05
2.7395284287299435 , -0.766292556821811 , 0.08817531161649243 , 0.0629010671083527 , 64.77624064915278 , 0.002256851164807711 , 0.0016519719884039588 , 0.002161000669090673 , 0.00016637254806722992 , 0.0007680274190830881 , 4.505777394833978e-05
2.7395207620019426 , -0.7662931981991277 , 0.0775764952010404 , 0.06076014961948606 , 111.15466241707355 , 0.007486483660534288 , 0.005652154738009532 , 0.00035395014988914554 , 0.00010542259796415879 , 0.00014801985575453876 , 3.245617581715944e-05
2.7395657110227662 , -0.7662931971802139 , 0.05983993599221359 , 0.047160430486051674 , 162.99213451499853 , 0.0014844508248731292 , 0.002112402997373074 , 0.0003437513778972293 , 4.1374690892854944e-05 , 0.0002401056617624898 , 1.8562442391007893e-05
2.7395626696313946 , -0.7662816906003088 , 0.09634155099173401 , 0.044841302741148656 , 21.4665146193864 , 0.006250067653787508 , 0.012950767463353828 , 0.0001302768508078724 , 4.90280085751488e-05 , 5.944320882843787e-05 , 1.5721879453310243e-05
2.7395657103217292 , -0.7662931968517877 , 0.05868437173353628 , 0.04684675678302762 , 163.07740291459356 , 0.001578820917349819 , 0.0022124695964737635 , 0.00033826069458197386 , 4.392442880369356e-05 , 0.00024253610434177392 , 2.008194540897209e-05
2.7395750263197307 , -0.7662603901272916 , 0.09182659692501849 , 0.07613754504411571 , 177.4563674562733 , 0.006810564293567941 , 0.00891151053608119 , 0.0005231449415473043 , 0.0001436048219546511 , 0.0001474964395577192 , 3.2356315141619594e-05
2.7395312987834086 , -0.7662588795897556 , 0.06478189685511918 , 0.04758976256823183 , 123.60215396093888 , 0.0034000623904469327 , 0.002794177652337776 , 0.0002949733282712195 , 5.513247187289349e-05 , 0.00018860030165118158 , 2.3162657245271566e-05
2.7395303778211173 , -0.7662646137706851 , 0.07924487726817399 , 0.044802906311360594 , 5.227135130248896 , 0.0013269458346574527 , 0.0034415216111675032 , 0.00037821051101626264 , 4.6936761171817056e-05 , 0.00020998247610362503 , 1.754698690179764e-05
2.739532642562124 , -0.7662665406003304 , 0.07808225777602701 , 0.05959760603231251 , 37.10645135540358 , 0.0025855872048741266 , 0.0028892969810829514 , 0.0007156204986694927 , 8.824635566497097e-05 , 0.00030312967915490865 , 2.7421616069894695e-05
2.739537464883538 , -0.766268944168828 , 0.055535038967392036 , 0.05270109923547826 , 92.23837098633895 , 0.0019495149488598473 , 0.0017741680155830561 , 0.0002504707838210004 , 3.1070209736591395e-05 , 0.00016869304968916089 , 1.365577222810906e-05
2.7395329924298326 , -0.7662689076098473 , 0.052178126074864994 , 0.05034561732424056 , 140.09208359533483 , 0.0015616449972812288 , 0.0015800624703687055 , 0.00034881633934728893 , 3.977316159098069e-05 , 0.00026174205959553237 , 1.8869958849747955e-05
2.7395312442762325 , -0.7662701295981732 , 0.06210696141414241 , 0.05793671533071881 , 46.08402903529319 , 0.0024515019800535457 , 0.0024405679221452484 , 0.00029838577709832565 , 4.134474762778296e-05 , 0.00016345974085764793 , 1.5640787799719237e-05
2.7395258261746838 , -0.7662682819346014 , 0.13200306357981645 , 0.060946818633972194 , 85.52457324426615 , 0.007473299544720201 , 0.002575624356793578 , 0.0005929206821957837 , 8.319760940205236e-05 , 0.00014527417171099065 , 1.656082551918833e-05
2.7395314259259 , -0.7662672744679314 , 0.06348391944029334 , 0.05411359444590292 , 172.17636688934573 , 0.002232423978113865 , 0.002911273948656744 , 0.0002562650836871924 , 3.8480314176492924e-05 , 0.00014704361157375789 , 1.5039461033625936e-05
2.739520963178827 , -0.7662690698419913 , 0.06813164895020607 , 0.04651706409245124 , 101.60869670031363 , 0.0034106060077397646 , 0.0018619026662310923 , 0.0002847061220513004 , 4.4601575299115294e-05 , 0.00017707712597420965 , 1.829972511471125e-05
