x_value, y_value, bmaj_value, bmin_value,pa_value, longitude, latidude, flux_value, flux_error, peak_value, peak_error
2.7395656779920734 , -0.766293197031877 , 0.0545669444199623 , 0.051221511309421645 , 161.51247699934743 , 0.0005314196745305013 , 0.0005861312893376546 , 0.00015237856203668295 , 6.312436182204054e-06 , 0.00013572927128801865 , 3.369473433762037e-06
2.7395284492661194 , -0.7662925673878299 , 0.07651354201920135 , 0.06344211609467677 , 66.37499145245033 , 0.0010588822490779463 , 0.0008585320020594628 , 0.0018132780196656948 , 8.222861501940495e-05 , 0.0009299939288934183 , 2.9570326199808054e-05
2.7395208595964085 , -0.7662932391933646 , 0.07987947755350028 , 0.05073988606736513 , 16.289876977007147 , 0.002710452585389721 , 0.005103360078044571 , 0.00011158168271590582 , 2.212393278792388e-05 , 6.85393345933761e-05 , 8.954448582280958e-06
2.7395374472226792 , -0.7662701770228773 , 0.0629797451939278 , 0.04980749141839505 , 0.2074052323740044 , 0.0008208304572851028 , 0.0012775856957773011 , 0.00011195441133172574 , 7.804844313871317e-06 , 8.885406705216722e-05 , 3.825672723165101e-06
2.7395312020463205 , -0.7662702114736454 , 0.060113565310916155 , 0.05538415052326146 , 27.99392432074064 , 0.001973758790572601 , 0.0021480322800167518 , 4.0202781551810566e-05 , 5.319629840948352e-06 , 3.0062823789544007e-05 , 2.516235527591561e-06
2.739532994665981 , -0.7662689359731001 , 0.0610670250325715 , 0.04780478683900321 , 173.47919010333598 , 0.0012817366952374177 , 0.002023111478186394 , 5.379406849148556e-05 , 6.2410150052128985e-06 , 4.587625054747956e-05 , 3.210020747422923e-06
2.7395256961170134 , -0.7662704873040408 , 0.08789095705176374 , 0.07192287504767177 , 24.34602027368118 , 0.00425601811888576 , 0.00521659468236273 , 8.879173200984641e-05 , 1.636104380965423e-05 , 3.496978614925424e-05 , 4.812490499050164e-06
2.7395257306761964 , -0.7662690358228221 , 0.12443635146153686 , 0.07670966635234376 , 55.387552713052784 , 0.014290771689252621 , 0.011528665432814368 , 8.945062121131827e-05 , 3.104616735905395e-05 , 2.333015793269289e-05 , 6.540977902017697e-06
2.73952911428284 , -0.7662672742649308 , 0.18824528024160794 , 0.14669204319270837 , 32.521799970818954 , 0.007991357149972822 , 0.009010212941054455 , 0.0005759022985986876 , 7.395024032074582e-05 , 5.192180999378403e-05 , 6.136391074554439e-06
2.7395303606205474 , -0.7662646047620938 , 0.10802352353036057 , 0.043051120186523545 , 176.52962563874928 , 0.0020480743322058344 , 0.009522749513469302 , 5.688894133003013e-05 , 1.294139741241057e-05 , 3.0454868274751753e-05 , 4.5572603391332135e-06
2.739531274169525 , -0.7662588928077007 , 0.06695076770051316 , 0.049928854761450404 , 43.54384834916732 , 0.0023207534362379273 , 0.0023800039446085497 , 8.48002071900743e-05 , 1.2048393095971888e-05 , 6.315699086814612e-05 , 5.634117970736496e-06
2.7395678786096127 , -0.7662547444725455 , 0.08363185167826695 , 0.055357792688158526 , 168.90457243406857 , 0.0018131852725705563 , 0.0034202098804867933 , 0.00011598687590337182 , 1.4271758670223257e-05 , 6.2372054541783e-05 , 5.2696137539506045e-06
2.739576055311393 , -0.7662611129336605 , 0.06144598544153545 , 0.04256989873934193 , 172.53215190476197 , 0.0015843871084427487 , 0.0031642428337179387 , 4.728204879268283e-05 , 8.394708480864124e-06 , 4.500200269913539e-05 , 4.592442233256704e-06
2.7395752627333443 , -0.766260577242047 , 0.1404459761825658 , 0.05833511896811648 , 145.87629493892067 , 0.005609226527958126 , 0.007816747766171632 , 0.000213048054311589 , 3.4524645287065505e-05 , 6.473957754868235e-05 , 8.130807338973684e-06
2.7395326775314865 , -0.7662665434014924 , 0.07319654550598842 , 0.03949157886854328 , 156.22836045894428 , 0.0038069881880424 , 0.0071742675761545536 , 3.2759555087125085e-05 , 1.0675238693344909e-05 , 2.821464485178123e-05 , 5.297188956306569e-06
