x_value, y_value, bmaj_value, bmin_value,pa_value, longitude, latidude, flux_value, flux_error, peak_value, peak_error
2.7395752698993454 , -0.7662605801952573 , 0.14477868661542287 , 0.0594499981450622 , 144.92351038414984 , 0.005453815606665616 , 0.007379680105827023 , 0.00021944482495319444 , 3.27162335404089e-05 , 6.347468451424911e-05 , 7.410957688219832e-06
2.739576055945138 , -0.7662611137526808 , 0.059866777171687945 , 0.04260609145232419 , 174.42167438195875 , 0.0013840177256006752 , 0.002675884434373314 , 4.6558277531301824e-05 , 7.275984361777346e-06 , 4.54434198302906e-05 , 4.057570602425785e-06
2.7395678786921533 , -0.7662547443642498 , 0.08368439201671542 , 0.05524022034031346 , 168.67502230467323 , 0.0018057035912080696 , 0.0034113431773291755 , 0.00011587932737102214 , 1.4213864656919627e-05 , 6.240763965054881e-05 , 5.253143313943251e-06
2.739529109214205 , -0.7662672654210883 , 0.18297909195656148 , 0.15092897265271127 , 30.250047464072356 , 0.006983139755563421 , 0.0077888025727867495 , 0.0005758345583527488 , 6.475955345645991e-05 , 5.191051011531474e-05 , 5.373396276924488e-06
2.739537447024348 , -0.7662701781976722 , 0.06367776292827373 , 0.049870659640205185 , 179.66028576239498 , 0.0008591266907773943 , 0.0013599900612716403 , 0.0001127787561558813 , 8.220666912742207e-06 , 8.841502133015859e-05 , 3.993561194042335e-06
2.739525693007264 , -0.7662704911835603 , 0.08569022390475352 , 0.07301964856869787 , 26.338479961081436 , 0.004492714678000566 , 0.005221421216291936 , 8.815099641652239e-05 , 1.6878624927055176e-05 , 3.507420958769285e-05 , 5.006929969521197e-06
2.7395316149027487 , -0.7662925623809688 , 0.09211690418572185 , 0.06722079377044504 , 64.17112799243439 , 0.00931067656943612 , 0.0069447360107626034 , 7.881955703496715e-05 , 2.4613107092734948e-05 , 3.169003174171516e-05 , 7.340545825141423e-06
2.73952844945957 , -0.766292567439654 , 0.07731635064063383 , 0.06373588778337104 , 66.34967106817886 , 0.0011357086745063657 , 0.0009160139997341926 , 0.0018296115890788249 , 8.769632846638405e-05 , 0.0009243473309809946 , 3.1181279305637915e-05
2.739520863270669 , -0.766293237449461 , 0.07688095315317908 , 0.04980115312659166 , 15.039543351372958 , 0.0025554327631139677 , 0.004837797323188407 , 0.00010795485141673795 , 2.1349390711872752e-05 , 7.019653645203174e-05 , 9.002327041424935e-06
2.7395656779887676 , -0.7662931970274819 , 0.054572507246898674 , 0.05122123155796448 , 161.49290711112292 , 0.0005314798425087041 , 0.0005862635978514183 , 0.0001523875538587911 , 6.313345978026522e-06 , 0.00013572418670844668 , 3.3697318147101208e-06
